
1,Time,Displacement,Force
,(s),(mm),(N)
"","38.7600","0.6445","4.8965"
"","38.7800","0.6447","4.8341"
"","38.8000","0.6449","4.8679"
"","38.8200","0.6452","4.9062"
"","38.8400","0.6454","4.8677"
"","38.8600","0.6458","4.8517"
"","38.8800","0.6461","4.8502"
"","38.9000","0.6465","4.8802"
"","38.9200","0.6470","5.0311"
"","38.9400","0.6474","5.1161"
"","38.9600","0.6478","4.9905"
"","38.9800","0.6481","5.0086"
"","39.0000","0.6484","4.9935"
"","39.0200","0.6487","4.9951"
"","39.0400","0.6490","5.0419"
"","39.0600","0.6494","5.1870"
"","39.0800","0.6497","5.2075"
"","39.1000","0.6500","5.1735"
"","39.1200","0.6503","5.1491"
"","39.1400","0.6506","5.1532"
"","39.1600","0.6509","5.1677"
"","39.1800","0.6511","5.1970"
"","39.2000","0.6515","5.2574"
"","39.2200","0.6518","5.2305"
"","39.2400","0.6522","5.2178"
"","39.2600","0.6526","5.3117"
"","39.2800","0.6530","5.2925"
"","39.3000","0.6534","5.2763"
"","39.3200","0.6537","5.2744"
"","39.3400","0.6541","5.3250"
"","39.3600","0.6544","5.3486"
"","39.3800","0.6548","5.4511"
"","39.4000","0.6552","5.4893"
"","39.4200","0.6555","5.4372"
"","39.4400","0.6558","5.4803"
"","39.4600","0.6561","5.4349"
"","39.4800","0.6563","5.4742"
"","39.5000","0.6565","5.5240"
"","39.5200","0.6568","5.5160"
"","39.5400","0.6571","5.5292"
"","39.5600","0.6574","5.5208"
"","39.5800","0.6578","5.5515"
"","39.6000","0.6583","5.5988"
"","39.6200","0.6587","5.6547"
"","39.6400","0.6592","5.5884"
"","39.6600","0.6595","5.6002"
"","39.6800","0.6598","5.7268"
"","39.7000","0.6601","5.8364"
"","39.7200","0.6604","5.8189"
"","39.7400","0.6607","5.7785"
"","39.7600","0.6610","5.8273"
"","39.7800","0.6613","5.8310"
"","39.8000","0.6616","5.8681"
"","39.8200","0.6619","5.8783"
"","39.8400","0.6622","5.9137"
"","39.8600","0.6625","5.9339"
"","39.8800","0.6628","5.9630"
"","39.9000","0.6631","5.9718"
"","39.9200","0.6634","6.0091"
"","39.9400","0.6638","6.0213"
"","39.9600","0.6643","6.0401"
"","39.9800","0.6646","5.9949"
"","40.0000","0.6650","6.0432"
"","40.0200","0.6654","6.1044"
"","40.0400","0.6657","6.1926"
"","40.0600","0.6661","6.2537"
"","40.0800","0.6665","6.2160"
"","40.1000","0.6669","6.2045"
"","40.1200","0.6672","6.2151"
"","40.1400","0.6675","6.2239"
"","40.1600","0.6677","6.2461"
"","40.1800","0.6679","6.3497"
"","40.2000","0.6682","6.3804"
"","40.2200","0.6684","6.4319"
"","40.2400","0.6688","6.4292"
"","40.2600","0.6691","6.4154"
"","40.2800","0.6696","6.4176"
"","40.3000","0.6700","6.4830"
"","40.3200","0.6704","6.5361"
"","40.3400","0.6708","6.5696"
"","40.3600","0.6712","6.6297"
"","40.3800","0.6715","6.5895"
"","40.4000","0.6718","6.6302"
"","40.4200","0.6721","6.6631"
"","40.4400","0.6724","6.7207"
"","40.4600","0.6727","6.7147"
"","40.4800","0.6730","6.7833"
"","40.5000","0.6733","6.8783"
"","40.5200","0.6736","6.8256"
"","40.5400","0.6738","6.8357"
"","40.5600","0.6741","6.9456"
"","40.5800","0.6744","6.9058"
"","40.6000","0.6748","6.8810"
"","40.6200","0.6752","6.9369"
"","40.6400","0.6756","6.9128"
"","40.6600","0.6760","6.9587"
"","40.6800","0.6764","7.0419"
"","40.7000","0.6767","7.0624"
"","40.7200","0.6771","7.1244"
"","40.7400","0.6775","7.0764"
"","40.7600","0.6778","7.1429"
"","40.7800","0.6782","7.2411"
"","40.8000","0.6785","7.2263"
"","40.8200","0.6788","7.3190"
"","40.8400","0.6791","7.3777"
"","40.8600","0.6793","7.3281"
"","40.8800","0.6796","7.3059"
"","40.9000","0.6798","7.2994"
"","40.9200","0.6801","7.3986"
"","40.9400","0.6805","7.4294"
"","40.9600","0.6809","7.4822"
"","40.9800","0.6813","7.5036"
"","41.0000","0.6818","7.5133"
"","41.0200","0.6821","7.5926"
"","41.0400","0.6825","7.6612"
"","41.0600","0.6828","7.6456"
"","41.0800","0.6831","7.7689"
"","41.1000","0.6834","7.7690"
"","41.1200","0.6837","7.8026"
"","41.1400","0.6841","7.7872"
"","41.1600","0.6844","7.8745"
"","41.1800","0.6846","7.8666"
"","41.2000","0.6849","7.9179"
"","41.2200","0.6852","8.0406"
"","41.2400","0.6855","7.9373"
"","41.2600","0.6858","7.8934"
"","41.2800","0.6861","8.0330"
"","41.3000","0.6865","8.0636"
"","41.3200","0.6869","8.0874"
"","41.3400","0.6873","8.2133"
"","41.3600","0.6877","8.2339"
"","41.3800","0.6881","8.2829"
"","41.4000","0.6884","8.3609"
"","41.4200","0.6888","8.4108"
"","41.4400","0.6891","8.4558"
"","41.4600","0.6895","8.5461"
"","41.4800","0.6899","8.5449"
"","41.5000","0.6902","8.4820"
"","41.5200","0.6904","8.4577"
"","41.5400","0.6907","8.5680"
"","41.5600","0.6909","8.6351"
"","41.5800","0.6911","8.6670"
"","41.6000","0.6914","8.6430"
"","41.6200","0.6918","8.7426"
"","41.6400","0.6921","8.8722"
"","41.6600","0.6926","9.0319"
"","41.6800","0.6930","8.9529"
"","41.7000","0.6934","8.8763"
"","41.7200","0.6938","8.9394"
"","41.7400","0.6941","9.0035"
"","41.7600","0.6944","9.1186"
"","41.7800","0.6948","9.1840"
"","41.8000","0.6951","9.2215"
"","41.8200","0.6954","9.2396"
"","41.8400","0.6957","9.2137"
"","41.8600","0.6960","9.1593"
"","41.8800","0.6963","9.2024"
"","41.9000","0.6966","9.3639"
"","41.9200","0.6968","9.4005"
"","41.9400","0.6971","9.3752"
"","41.9600","0.6974","9.4833"
"","41.9800","0.6978","9.5568"
"","42.0000","0.6982","9.5406"
"","42.0200","0.6986","9.6301"
"","42.0400","0.6990","9.7510"
"","42.0600","0.6994","9.8095"
"","42.0800","0.6997","9.8662"
"","42.1000","0.7000","9.9075"
"","42.1200","0.7004","9.9504"
"","42.1400","0.7008","9.9673"
"","42.1600","0.7012","10.0192"
"","42.1800","0.7015","10.1383"
"","42.2000","0.7018","10.1434"
"","42.2200","0.7021","10.2050"
"","42.2400","0.7023","10.2160"
"","42.2600","0.7025","10.2738"
"","42.2800","0.7028","10.2882"
"","42.3000","0.7031","10.3506"
"","42.3200","0.7035","10.3994"
"","42.3400","0.7039","10.4570"
"","42.3600","0.7043","10.5337"
"","42.3800","0.7047","10.5912"
"","42.4000","0.7051","10.6131"
"","42.4200","0.7054","10.7346"
"","42.4400","0.7058","10.8497"
"","42.4600","0.7061","10.8754"
"","42.4800","0.7064","10.9243"
"","42.5000","0.7067","10.9176"
"","42.5200","0.7070","10.9715"
"","42.5400","0.7073","11.1210"
"","42.5600","0.7076","11.2532"
"","42.5800","0.7079","11.2300"
"","42.6000","0.7082","11.2669"
"","42.6200","0.7084","11.3651"
"","42.6400","0.7088","11.3646"
"","42.6600","0.7091","11.3788"
"","42.6800","0.7095","11.4463"
"","42.7000","0.7099","11.5238"
"","42.7200","0.7103","11.6462"
"","42.7400","0.7107","11.7043"
"","42.7600","0.7111","11.7904"
"","42.7800","0.7114","11.8337"
"","42.8000","0.7118","11.9094"
"","42.8200","0.7121","11.9722"
"","42.8400","0.7125","12.0312"
"","42.8600","0.7128","12.0889"
"","42.8800","0.7131","12.1112"
"","42.9000","0.7134","12.1972"
"","42.9200","0.7137","12.2162"
"","42.9400","0.7139","12.2551"
"","42.9600","0.7141","12.2324"
"","42.9800","0.7144","12.2555"
"","43.0000","0.7148","12.3225"
"","43.0200","0.7151","12.5217"
"","43.0400","0.7156","12.5742"
"","43.0600","0.7160","12.6409"
"","43.0800","0.7164","12.6934"
"","43.1000","0.7168","12.7751"
"","43.1200","0.7171","12.9611"
"","43.1400","0.7174","12.9837"
"","43.1600","0.7177","12.9863"
"","43.1800","0.7181","13.1487"
"","43.2000","0.7184","13.1474"
"","43.2200","0.7187","13.1458"
"","43.2400","0.7190","13.2007"
"","43.2600","0.7193","13.2555"
"","43.2800","0.7196","13.3235"
"","43.3000","0.7198","13.4017"
"","43.3200","0.7201","13.4607"
"","43.3400","0.7204","13.5776"
"","43.3600","0.7208","13.6821"
"","43.3800","0.7212","13.8153"
"","43.4000","0.7216","13.9177"
"","43.4200","0.7220","13.9638"
"","43.4400","0.7224","14.0537"
"","43.4600","0.7227","14.1643"
"","43.4800","0.7231","14.1717"
"","43.5000","0.7234","14.2561"
"","43.5200","0.7238","14.3486"
"","43.5400","0.7242","14.4462"
"","43.5600","0.7245","14.5176"
"","43.5800","0.7248","14.5185"
"","43.6000","0.7251","14.5396"
"","43.6200","0.7253","14.6304"
"","43.6400","0.7255","14.7679"
"","43.6600","0.7258","14.7619"
"","43.6800","0.7261","14.7777"
"","43.7000","0.7265","14.8575"
"","43.7200","0.7269","14.9609"
"","43.7400","0.7273","15.1868"
"","43.7600","0.7277","15.3090"
"","43.7800","0.7281","15.4349"
"","43.8000","0.7284","15.4717"
"","43.8200","0.7287","15.4718"
"","43.8400","0.7291","15.4889"
"","43.8600","0.7294","15.6479"
"","43.8800","0.7297","15.7208"
"","43.9000","0.7300","15.8614"
"","43.9200","0.7303","15.9463"
"","43.9400","0.7306","15.9834"
"","43.9600","0.7309","16.0104"
"","43.9800","0.7312","16.0287"
"","44.0000","0.7315","16.1246"
"","44.0200","0.7318","16.2584"
"","44.0400","0.7321","16.3913"
"","44.0600","0.7325","16.4678"
"","44.0800","0.7329","16.5936"
"","44.1000","0.7333","16.6838"
"","44.1200","0.7337","16.8224"
"","44.1400","0.7341","17.0263"
"","44.1600","0.7344","17.0739"
"","44.1800","0.7348","17.1525"
"","44.2000","0.7352","17.2128"
"","44.2200","0.7355","17.2609"
"","44.2400","0.7359","17.3452"
"","44.2600","0.7361","17.4669"
"","44.2800","0.7364","17.4231"
"","44.3000","0.7366","17.5527"
"","44.3200","0.7369","17.6731"
"","44.3400","0.7371","17.6117"
"","44.3600","0.7374","17.7305"
"","44.3800","0.7377","17.8328"
"","44.4000","0.7381","17.8772"
"","44.4200","0.7386","18.0790"
"","44.4400","0.7390","18.3046"
"","44.4600","0.7394","18.3977"
"","44.4800","0.7398","18.5004"
"","44.5000","0.7401","18.5452"
"","44.5200","0.7405","18.6129"
"","44.5400","0.7408","18.8124"
"","44.5600","0.7411","18.9570"
"","44.5800","0.7414","19.0145"
"","44.6000","0.7417","19.1504"
"","44.6200","0.7420","19.1687"
"","44.6400","0.7423","19.1956"
"","44.6600","0.7426","19.3280"
"","44.6800","0.7428","19.3464"
"","44.7000","0.7431","19.4153"
"","44.7200","0.7435","19.5827"
"","44.7400","0.7438","19.7231"
"","44.7600","0.7442","19.8235"
"","44.7800","0.7446","19.9381"
"","44.8000","0.7450","20.1086"
"","44.8200","0.7454","20.2627"
"","44.8400","0.7457","20.4323"
"","44.8600","0.7461","20.4837"
"","44.8800","0.7464","20.6232"
"","44.9000","0.7468","20.6590"
"","44.9200","0.7472","20.7215"
"","44.9400","0.7475","20.8166"
"","44.9600","0.7478","20.9407"
"","44.9800","0.7480","21.1051"
"","45.0000","0.7483","21.1929"
"","45.0200","0.7485","21.2141"
"","45.0400","0.7488","21.3003"
"","45.0600","0.7491","21.4278"
"","45.0800","0.7495","21.5465"
"","45.1000","0.7499","21.6936"
"","45.1200","0.7503","21.8821"
"","45.1400","0.7508","22.0180"
"","45.1600","0.7511","22.1545"
"","45.1800","0.7515","22.3034"
"","45.2000","0.7518","22.4202"
"","45.2200","0.7521","22.4707"
"","45.2400","0.7524","22.5653"
"","45.2600","0.7527","22.7125"
"","45.2800","0.7530","22.8212"
"","45.3000","0.7534","23.0001"
"","45.3200","0.7536","23.1828"
"","45.3400","0.7539","23.2587"
"","45.3600","0.7542","23.2010"
"","45.3800","0.7545","23.3002"
"","45.4000","0.7548","23.4119"
"","45.4200","0.7551","23.5139"
"","45.4400","0.7555","23.7230"
"","45.4600","0.7559","23.9407"
"","45.4800","0.7563","24.1056"
"","45.5000","0.7567","24.2389"
"","45.5200","0.7570","24.3673"
"","45.5400","0.7574","24.4626"
"","45.5600","0.7577","24.5867"
"","45.5800","0.7581","24.7343"
"","45.6000","0.7585","24.8825"
"","45.6200","0.7588","25.0821"
"","45.6400","0.7592","25.2396"
"","45.6600","0.7594","25.3038"
"","45.6800","0.7597","25.3807"
"","45.7000","0.7599","25.4212"
"","45.7200","0.7602","25.4922"
"","45.7400","0.7604","25.5844"
"","45.7600","0.7608","25.7033"
"","45.7800","0.7611","25.9559"
"","45.8000","0.7616","26.1828"
"","45.8200","0.7620","26.3617"
"","45.8400","0.7624","26.5536"
"","45.8600","0.7628","26.6936"
"","45.8800","0.7631","26.8369"
"","45.9000","0.7634","26.8673"
"","45.9200","0.7637","26.9520"
"","45.9400","0.7641","27.1629"
"","45.9600","0.7644","27.3060"
"","45.9800","0.7647","27.3844"
"","46.0000","0.7650","27.5677"
"","46.0200","0.7653","27.8287"
"","46.0400","0.7655","27.9020"
"","46.0600","0.7658","27.9535"
"","46.0800","0.7661","28.0541"
"","46.1000","0.7664","28.1409"
"","46.1200","0.7668","28.2708"
"","46.1400","0.7672","28.5158"
"","46.1600","0.7676","28.8099"
"","46.1800","0.7680","29.0667"
"","46.2000","0.7684","29.1785"
"","46.2200","0.7687","29.2638"
"","46.2400","0.7691","29.3877"
"","46.2600","0.7694","29.5786"
"","46.2800","0.7698","29.8324"
"","46.3000","0.7702","30.0335"
"","46.3200","0.7705","30.1745"
"","46.3400","0.7708","30.2087"
"","46.3600","0.7711","30.3475"
"","46.3800","0.7713","30.4595"
"","46.4000","0.7715","30.4854"
"","46.4200","0.7718","30.6328"
"","46.4400","0.7721","30.8031"
"","46.4600","0.7725","31.0572"
"","46.4800","0.7729","31.3053"
"","46.5000","0.7733","31.5847"
"","46.5200","0.7737","31.7354"
"","46.5400","0.7741","31.8991"
"","46.5600","0.7744","32.0500"
"","46.5800","0.7747","32.2261"
"","46.6000","0.7750","32.4053"
"","46.6200","0.7754","32.5322"
"","46.6400","0.7757","32.6394"
"","46.6600","0.7760","32.8112"
"","46.6800","0.7763","33.0241"
"","46.7000","0.7766","33.1254"
"","46.7200","0.7769","33.1611"
"","46.7400","0.7772","33.2891"
"","46.7600","0.7775","33.4610"
"","46.7800","0.7778","33.6645"
"","46.8000","0.7782","33.8721"
"","46.8200","0.7786","34.1322"
"","46.8400","0.7790","34.4202"
"","46.8600","0.7794","34.6440"
"","46.8800","0.7797","34.8223"
"","46.9000","0.7801","34.9932"
"","46.9200","0.7804","35.1238"
"","46.9400","0.7808","35.3344"
"","46.9600","0.7811","35.5817"
"","46.9800","0.7815","35.8316"
"","47.0000","0.7818","36.0374"
"","47.0200","0.7821","36.2445"
"","47.0400","0.7824","36.3042"
"","47.0600","0.7826","36.3129"
"","47.0800","0.7829","36.4162"
"","47.1000","0.7831","36.6208"
"","47.1200","0.7834","36.7348"
"","47.1400","0.7837","36.9060"
"","47.1600","0.7841","37.1397"
"","47.1800","0.7846","37.4882"
"","47.2000","0.7850","37.8026"
"","47.2200","0.7854","38.0703"
"","47.2400","0.7858","38.2970"
"","47.2600","0.7861","38.4498"
"","47.2800","0.7864","38.6469"
"","47.3000","0.7868","38.8207"
"","47.3200","0.7871","38.9630"
"","47.3400","0.7874","39.1782"
"","47.3600","0.7877","39.3851"
"","47.3800","0.7880","39.5252"
"","47.4000","0.7883","39.6721"
"","47.4200","0.7885","39.8476"
"","47.4400","0.7888","39.9595"
"","47.4600","0.7891","40.1028"
"","47.4800","0.7895","40.3215"
"","47.5000","0.7898","40.5473"
"","47.5200","0.7903","40.8987"
"","47.5400","0.7907","41.3069"
"","47.5600","0.7910","41.4763"
"","47.5800","0.7914","41.6948"
"","47.6000","0.7917","41.8816"
"","47.6200","0.7921","42.0136"
"","47.6400","0.7924","42.2170"
"","47.6600","0.7928","42.5961"
"","47.6800","0.7932","42.8546"
"","47.7000","0.7935","43.0490"
"","47.7200","0.7938","43.1904"
"","47.7400","0.7941","43.3652"
"","47.7600","0.7943","43.5064"
"","47.7800","0.7945","43.6906"
"","47.8000","0.7948","43.8457"
"","47.8200","0.7951","44.0410"
"","47.8400","0.7955","44.2491"
"","47.8600","0.7959","44.6945"
"","47.8800","0.7964","45.0394"
"","47.9000","0.7968","45.2825"
"","47.9200","0.7971","45.4300"
"","47.9400","0.7974","45.6405"
"","47.9600","0.7977","45.8720"
"","47.9800","0.7980","46.0738"
"","48.0000","0.7984","46.2771"
"","48.0200","0.7987","46.4927"
"","48.0400","0.7990","46.6871"
"","48.0600","0.7993","46.9417"
"","48.0800","0.7996","47.1795"
"","48.1000","0.7999","47.4066"
"","48.1200","0.8002","47.5597"
"","48.1400","0.8005","47.7807"
"","48.1600","0.8008","47.9821"
"","48.1800","0.8012","48.3652"
"","48.2000","0.8016","48.5928"
"","48.2200","0.8020","48.9581"
"","48.2400","0.8024","49.2323"
"","48.2600","0.8027","49.5431"
"","48.2800","0.8031","49.7694"
"","48.3000","0.8034","49.9838"
"","48.3200","0.8038","50.2855"
"","48.3400","0.8041","50.6896"
"","48.3600","0.8045","50.9777"
"","48.3800","0.8049","51.1783"
"","48.4000","0.8052","51.4112"
"","48.4200","0.8054","51.6072"
"","48.4400","0.8056","51.6759"
"","48.4600","0.8059","51.7427"
"","48.4800","0.8061","51.8862"
"","48.5000","0.8064","52.1888"
"","48.5200","0.8068","52.5771"
"","48.5400","0.8072","52.9238"
"","48.5600","0.8076","53.2975"
"","48.5800","0.8081","53.6566"
"","48.6000","0.8084","54.0128"
"","48.6200","0.8088","54.2582"
"","48.6400","0.8091","54.5064"
"","48.6600","0.8094","54.8292"
"","48.6800","0.8097","55.0607"
"","48.7000","0.8101","55.2776"
"","48.7200","0.8104","55.5695"
"","48.7400","0.8107","55.7874"
"","48.7600","0.8110","55.9270"
"","48.7800","0.8113","56.1308"
"","48.8000","0.8115","56.3940"
"","48.8200","0.8118","56.6150"
"","48.8400","0.8121","56.8339"
"","48.8600","0.8125","57.0975"
"","48.8800","0.8128","57.5595"
"","48.9000","0.8133","57.9746"
"","48.9200","0.8137","58.2879"
"","48.9400","0.8140","58.5608"
"","48.9600","0.8144","58.9936"
"","48.9800","0.8147","59.3039"
"","49.0000","0.8151","59.6060"
"","49.0200","0.8155","60.0223"
"","49.0400","0.8159","60.2765"
"","49.0600","0.8162","60.6486"
"","49.0800","0.8165","60.9601"
"","49.1000","0.8168","61.0752"
"","49.1200","0.8170","61.1693"
"","49.1400","0.8173","61.3650"
"","49.1600","0.8175","61.6196"
"","49.1800","0.8178","61.8446"
"","49.2000","0.8181","62.2621"
"","49.2200","0.8185","62.7147"
"","49.2400","0.8189","63.0266"
"","49.2600","0.8194","63.4470"
"","49.2800","0.8198","63.8604"
"","49.3000","0.8201","64.2407"
"","49.3200","0.8204","64.5462"
"","49.3400","0.8207","64.8166"
"","49.3600","0.8210","65.0512"
"","49.3800","0.8214","65.3803"
"","49.4000","0.8217","65.6531"
"","49.4200","0.8220","65.8651"
"","49.4400","0.8223","66.1664"
"","49.4600","0.8226","66.5188"
"","49.4800","0.8229","66.8775"
"","49.5000","0.8232","67.1052"
"","49.5200","0.8235","67.4000"
"","49.5400","0.8238","67.7154"
"","49.5600","0.8242","68.0402"
"","49.5800","0.8246","68.4462"
"","49.6000","0.8250","68.9411"
"","49.6200","0.8254","69.3731"
"","49.6400","0.8257","69.7939"
"","49.6600","0.8260","70.2795"
"","49.6800","0.8264","70.5371"
"","49.7000","0.8267","70.8624"
"","49.7200","0.8271","71.2382"
"","49.7400","0.8275","71.6029"
"","49.7600","0.8278","71.9744"
"","49.7800","0.8281","72.2038"
"","49.8000","0.8284","72.4479"
"","49.8200","0.8286","72.6601"
"","49.8400","0.8288","72.9149"
"","49.8600","0.8291","73.1273"
"","49.8800","0.8294","73.4648"
"","49.9000","0.8298","73.9031"
"","49.9200","0.8302","74.5061"
"","49.9400","0.8307","75.0873"
"","49.9600","0.8311","75.5880"
"","49.9800","0.8315","76.0602"
"","50.0000","0.8318","76.4736"
"","50.0200","0.8321","76.7294"
"","50.0400","0.8324","77.0089"
"","50.0600","0.8327","77.3407"
"","50.0800","0.8330","77.7176"
"","50.1000","0.8333","78.1183"
"","50.1200","0.8336","78.3889"
"","50.1400","0.8339","78.6639"
"","50.1600","0.8342","79.0300"
"","50.1800","0.8345","79.3189"
"","50.2000","0.8348","79.6922"
"","50.2200","0.8351","80.0569"
"","50.2400","0.8354","80.4419"
"","50.2600","0.8358","81.0392"
"","50.2800","0.8363","81.6442"
"","50.3000","0.8367","82.1533"
"","50.3200","0.8370","82.6906"
"","50.3400","0.8374","83.0654"
"","50.3600","0.8377","83.4090"
"","50.3800","0.8381","83.8390"
"","50.4000","0.8385","84.4263"
"","50.4200","0.8389","84.9426"
"","50.4400","0.8392","85.3317"
"","50.4600","0.8395","85.6697"
"","50.4800","0.8398","85.9857"
"","50.5000","0.8400","86.2444"
"","50.5200","0.8402","86.4472"
"","50.5400","0.8405","86.7514"
"","50.5600","0.8408","87.1550"
"","50.5800","0.8411","87.6048"
"","50.6000","0.8415","88.2094"
"","50.6200","0.8419","88.8530"
"","50.6400","0.8424","89.4936"
"","50.6600","0.8427","90.0138"
"","50.6800","0.8431","90.3943"
"","50.7000","0.8434","90.7904"
"","50.7200","0.8437","91.2069"
"","50.7400","0.8440","91.6647"
"","50.7600","0.8443","92.1438"
"","50.7800","0.8447","92.6056"
"","50.8000","0.8450","93.0256"
"","50.8200","0.8453","93.4806"
"","50.8400","0.8456","93.8277"
"","50.8600","0.8459","94.1265"
"","50.8800","0.8462","94.4905"
"","50.9000","0.8465","94.8537"
"","50.9200","0.8468","95.3139"
"","50.9400","0.8472","95.9886"
"","50.9600","0.8476","96.6839"
"","50.9800","0.8480","97.3762"
"","51.0000","0.8484","97.9669"
"","51.0200","0.8487","98.4807"
"","51.0400","0.8491","98.9619"
"","51.0600","0.8494","99.4996"
"","51.0800","0.8498","100.0468"
"","51.1000","0.8502","100.6417"
"","51.1200","0.8505","101.2247"
"","51.1400","0.8508","101.6894"
"","51.1600","0.8511","102.0792"
"","51.1800","0.8514","102.3299"
"","51.2000","0.8516","102.5614"
"","51.2200","0.8518","102.9301"
"","51.2400","0.8521","103.2967"
"","51.2600","0.8524","103.8356"
"","51.2800","0.8528","104.5945"
"","51.3000","0.8532","105.4267"
"","51.3200","0.8537","106.1548"
"","51.3400","0.8541","106.9427"
"","51.3600","0.8545","107.5632"
"","51.3800","0.8548","108.0601"
"","51.4000","0.8551","108.4454"
"","51.4200","0.8554","108.9134"
"","51.4400","0.8558","109.4626"
"","51.4600","0.8561","110.0141"
"","51.4800","0.8564","110.4895"
"","51.5000","0.8567","110.9242"
"","51.5200","0.8570","111.3210"
"","51.5400","0.8572","111.8196"
"","51.5600","0.8575","112.1605"
"","51.5800","0.8578","112.5714"
"","51.6000","0.8581","113.2249"
"","51.6200","0.8585","113.9022"
"","51.6400","0.8588","114.6670"
"","51.6600","0.8592","115.4959"
"","51.6800","0.8596","116.1550"
"","51.7000","0.8600","116.7493"
"","51.7200","0.8604","117.3716"
"","51.7400","0.8608","118.0796"
"","51.7600","0.8611","118.7524"
"","51.7800","0.8615","119.5303"
"","51.8000","0.8619","120.2742"
"","51.8200","0.8622","120.8477"
"","51.8400","0.8625","121.2255"
"","51.8600","0.8628","121.5617"
"","51.8800","0.8630","121.8343"
"","51.9000","0.8632","122.1149"
"","51.9200","0.8635","122.5810"
"","51.9400","0.8638","123.1848"
"","51.9600","0.8641","123.8577"
"","51.9800","0.8645","124.7666"
"","52.0000","0.8650","125.7083"
"","52.0200","0.8654","126.7278"
"","52.0400","0.8658","127.5127"
"","52.0600","0.8661","128.0788"
"","52.0800","0.8665","128.6164"
"","52.1000","0.8668","129.0968"
"","52.1200","0.8671","129.7474"
"","52.1400","0.8674","130.3888"
"","52.1600","0.8677","130.9247"
"","52.1800","0.8680","131.5297"
"","52.2000","0.8683","132.0869"
"","52.2200","0.8686","132.5375"
"","52.2400","0.8689","133.1478"
"","52.2600","0.8691","133.6471"
"","52.2800","0.8695","134.3113"
"","52.3000","0.8698","135.0433"
"","52.3200","0.8702","135.7330"
"","52.3400","0.8706","136.6095"
"","52.3600","0.8709","137.4874"
"","52.3800","0.8713","138.3601"
"","52.4000","0.8717","139.1609"
"","52.4200","0.8720","139.9600"
"","52.4400","0.8724","140.7025"
"","52.4600","0.8728","141.5249"
"","52.4800","0.8732","142.3331"
"","52.5000","0.8735","143.1732"
"","52.5200","0.8739","143.8462"
"","52.5400","0.8741","144.3332"
"","52.5600","0.8744","144.7169"
"","52.5800","0.8746","145.0766"
"","52.6000","0.8748","145.4890"
"","52.6200","0.8751","146.0558"
"","52.6400","0.8755","146.8501"
"","52.6600","0.8758","147.8390"
"","52.6800","0.8763","148.9191"
"","52.7000","0.8767","149.9953"
"","52.7200","0.8771","151.0573"
"","52.7400","0.8775","151.9049"
"","52.7600","0.8778","152.5766"
"","52.7800","0.8781","153.0559"
"","52.8000","0.8784","153.6326"
"","52.8200","0.8787","154.3104"
"","52.8400","0.8791","155.0543"
"","52.8600","0.8794","155.7378"
"","52.8800","0.8797","156.5210"
"","52.9000","0.8799","157.1016"
"","52.9200","0.8802","157.6066"
"","52.9400","0.8805","158.2938"
"","52.9600","0.8808","158.8987"
"","52.9800","0.8811","159.6855"
"","53.0000","0.8814","160.6640"
"","53.0200","0.8818","161.7008"
"","53.0400","0.8822","162.7256"
"","53.0600","0.8826","163.7737"
"","53.0800","0.8830","164.7021"
"","53.1000","0.8834","165.5027"
"","53.1200","0.8837","166.3405"
"","53.1400","0.8841","167.3003"
"","53.1600","0.8845","168.3283"
"","53.1800","0.8849","169.2665"
"","53.2000","0.8852","170.1562"
"","53.2200","0.8855","170.8511"
"","53.2400","0.8857","171.3578"
"","53.2600","0.8860","171.6775"
"","53.2800","0.8862","172.0621"
"","53.3000","0.8864","172.6931"
"","53.3200","0.8868","173.6019"
"","53.3400","0.8871","174.5717"
"","53.3600","0.8875","175.7898"
"","53.3800","0.8880","177.0846"
"","53.4000","0.8884","178.3193"
"","53.4200","0.8888","179.3152"
"","53.4400","0.8891","180.2086"
"","53.4600","0.8894","180.9723"
"","53.4800","0.8897","181.6923"
"","53.5000","0.8900","182.4733"
"","53.5200","0.8903","183.2984"
"","53.5400","0.8907","184.1681"
"","53.5600","0.8910","185.0958"
"","53.5800","0.8913","185.9095"
"","53.6000","0.8916","186.5561"
"","53.6200","0.8919","187.1954"
"","53.6400","0.8922","187.9705"
"","53.6600","0.8925","188.7005"
"","53.6800","0.8928","189.6598"
"","53.7000","0.8932","190.7826"
"","53.7200","0.8936","191.9914"
"","53.7400","0.8940","193.2916"
"","53.7600","0.8944","194.3800"
"","53.7800","0.8947","195.3369"
"","53.8000","0.8951","196.3522"
"","53.8200","0.8954","197.4258"
"","53.8400","0.8958","198.5661"
"","53.8600","0.8962","199.7324"
"","53.8800","0.8965","200.8142"
"","53.9000","0.8968","201.6120"
"","53.9200","0.8971","202.1476"
"","53.9400","0.8973","202.6758"
"","53.9600","0.8975","203.1243"
"","53.9800","0.8978","203.6911"
"","54.0000","0.8981","204.4727"
"","54.0200","0.8984","205.5474"
"","54.0400","0.8988","206.8604"
"","54.0600","0.8993","208.4663"
"","54.0800","0.8997","210.0141"
"","54.1000","0.9001","211.3247"
"","54.1200","0.9005","212.4817"
"","54.1400","0.9008","213.4467"
"","54.1600","0.9011","214.2392"
"","54.1800","0.9014","215.0815"
"","54.2000","0.9018","215.9516"
"","54.2200","0.9021","216.9240"
"","54.2400","0.9024","217.8173"
"","54.2600","0.9027","218.6640"
