
1,Time,Displacement,Force
,(s),(mm),(N)
"","240.1800","4.0009","20986.3789"
"","240.2000","4.0011","20985.5488"
"","240.2200","4.0014","20986.6855"
"","240.2400","4.0018","20990.4082"
"","240.2600","4.0022","20996.6270"
"","240.2800","4.0026","21004.0684"
"","240.3000","4.0031","21010.5703"
"","240.3200","4.0034","21015.0566"
"","240.3400","4.0038","21017.9512"
"","240.3600","4.0041","21020.5547"
"","240.3800","4.0045","21023.4980"
"","240.4000","4.0048","21026.7344"
"","240.4200","4.0052","21029.3242"
"","240.4400","4.0055","21030.8105"
"","240.4600","4.0058","21031.1641"
"","240.4800","4.0060","21030.3867"
"","240.5000","4.0063","21028.8242"
"","240.5200","4.0065","21027.1641"
"","240.5400","4.0068","21025.4473"
"","240.5600","4.0070","21024.4453"
"","240.5800","4.0074","21025.7539"
"","240.6000","4.0077","21030.3105"
"","240.6200","4.0082","21037.9395"
"","240.6400","4.0086","21046.9297"
"","240.6600","4.0091","21054.7773"
"","240.6800","4.0095","21060.0352"
"","240.7000","4.0098","21062.8574"
"","240.7200","4.0101","21063.9316"
"","240.7400","4.0104","21064.0781"
"","240.7600","4.0107","21064.5488"
"","240.7800","4.0110","21065.8223"
"","240.8000","4.0113","21067.6738"
"","240.8200","4.0117","21069.2129"
"","240.8400","4.0120","21069.9258"
"","240.8600","4.0122","21069.4551"
"","240.8800","4.0125","21068.5293"
"","240.9000","4.0128","21068.9082"
"","240.9200","4.0131","21071.8066"
"","240.9400","4.0135","21077.2695"
"","240.9600","4.0140","21084.4434"
"","240.9800","4.0144","21091.7109"
"","241.0000","4.0148","21097.2852"
"","241.0200","4.0152","21100.9316"
"","241.0400","4.0155","21103.6113"
"","241.0600","4.0158","21106.4297"
"","241.0800","4.0162","21109.5371"
"","241.1000","4.0165","21111.9668"
"","241.1200","4.0169","21113.3086"
"","241.1400","4.0172","21113.7539"
"","241.1600","4.0174","21113.1309"
"","241.1800","4.0177","21111.4531"
"","241.2000","4.0179","21109.3613"
"","241.2200","4.0181","21106.6895"
"","241.2400","4.0184","21104.2969"
"","241.2600","4.0186","21103.9609"
"","241.2800","4.0190","21107.0449"
"","241.3000","4.0194","21113.7363"
"","241.3200","4.0199","21122.9102"
"","241.3400","4.0204","21132.4727"
"","241.3600","4.0208","21140.2852"
"","241.3800","4.0212","21145.4355"
"","241.4000","4.0216","21148.6094"
"","241.4200","4.0219","21150.3965"
"","241.4400","4.0222","21150.9414"
"","241.4600","4.0225","21150.9688"
"","241.4800","4.0228","21151.0762"
"","241.5000","4.0230","21151.4844"
"","241.5200","4.0233","21151.3633"
"","241.5400","4.0236","21150.4727"
"","241.5600","4.0238","21149.0371"
"","241.5800","4.0241","21148.0566"
"","241.6000","4.0244","21149.1367"
"","241.6200","4.0248","21152.9531"
"","241.6400","4.0252","21159.6094"
"","241.6600","4.0257","21167.3301"
"","241.6800","4.0261","21173.7148"
"","241.7000","4.0264","21177.9375"
"","241.7200","4.0268","21180.6641"
"","241.7400","4.0271","21182.8008"
"","241.7600","4.0275","21185.7246"
"","241.7800","4.0278","21189.3340"
"","241.8000","4.0282","21192.4512"
"","241.8200","4.0285","21194.2988"
"","241.8400","4.0288","21194.3809"
"","241.8600","4.0291","21193.0996"
"","241.8800","4.0293","21191.0391"
"","241.9000","4.0295","21189.1797"
"","241.9200","4.0298","21187.4941"
"","241.9400","4.0300","21186.2910"
"","241.9600","4.0303","21187.1719"
"","241.9800","4.0307","21191.1113"
"","242.0000","4.0312","21198.3281"
"","242.0200","4.0316","21207.4512"
"","242.0400","4.0321","21215.8086"
"","242.0600","4.0325","21221.1328"
"","242.0800","4.0328","21223.7129"
"","242.1000","4.0331","21224.5586"
"","242.1200","4.0334","21224.9355"
"","242.1400","4.0337","21225.9941"
"","242.1600","4.0340","21227.8789"
"","242.1800","4.0344","21229.9688"
"","242.2000","4.0347","21231.6309"
"","242.2200","4.0350","21232.1465"
"","242.2400","4.0352","21231.3945"
"","242.2600","4.0355","21230.4883"
"","242.2800","4.0358","21230.6016"
"","242.3000","4.0361","21233.0898"
"","242.3200","4.0365","21238.4707"
"","242.3400","4.0370","21245.8945"
"","242.3600","4.0374","21253.1172"
"","242.3800","4.0378","21258.0508"
"","242.4000","4.0381","21260.9922"
"","242.4200","4.0385","21263.0625"
"","242.4400","4.0388","21265.2871"
"","242.4600","4.0391","21268.1582"
"","242.4800","4.0395","21271.4551"
"","242.5000","4.0398","21274.2559"
"","242.5200","4.0401","21275.6914"
"","242.5400","4.0404","21275.6133"
"","242.5600","4.0407","21274.4082"
"","242.5800","4.0409","21272.2617"
"","242.6000","4.0412","21270.1504"
"","242.6200","4.0414","21268.8926"
"","242.6400","4.0417","21269.0195"
"","242.6600","4.0420","21271.5156"
"","242.6800","4.0424","21276.9883"
"","242.7000","4.0429","21285.3125"
"","242.7200","4.0434","21294.5605"
"","242.7400","4.0438","21301.5254"
"","242.7600","4.0441","21304.6855"
"","242.7800","4.0444","21305.4238"
"","242.8000","4.0447","21306.0684"
"","242.8200","4.0450","21307.5410"
"","242.8400","4.0454","21309.8223"
"","242.8600","4.0457","21312.3145"
"","242.8800","4.0460","21314.2285"
"","242.9000","4.0463","21314.6680"
"","242.9200","4.0466","21313.3125"
"","242.9400","4.0468","21311.3555"
"","242.9600","4.0471","21310.8203"
"","242.9800","4.0474","21313.0273"
"","243.0000","4.0478","21318.0312"
"","243.0200","4.0482","21325.0430"
"","243.0400","4.0487","21332.5254"
"","243.0600","4.0491","21338.2891"
"","243.0800","4.0494","21341.7656"
"","243.1000","4.0498","21343.9492"
"","243.1200","4.0501","21346.0645"
"","243.1400","4.0504","21348.6836"
"","243.1600","4.0508","21352.2715"
"","243.1800","4.0512","21356.4023"
"","243.2000","4.0515","21359.8398"
"","243.2200","4.0518","21361.2578"
"","243.2400","4.0521","21360.2188"
"","243.2600","4.0523","21357.6387"
"","243.2800","4.0525","21354.7969"
"","243.3000","4.0528","21352.5273"
"","243.3200","4.0530","21351.5488"
"","243.3400","4.0534","21352.7559"
"","243.3600","4.0537","21356.9102"
"","243.3800","4.0542","21364.0527"
"","243.4000","4.0546","21372.7051"
"","243.4200","4.0551","21380.5215"
"","243.4400","4.0554","21385.7773"
"","243.4600","4.0558","21388.4707"
"","243.4800","4.0561","21389.2715"
"","243.5000","4.0564","21389.5723"
"","243.5200","4.0567","21390.7129"
"","243.5400","4.0570","21392.7695"
"","243.5600","4.0574","21395.2207"
"","243.5800","4.0577","21397.2402"
"","243.6000","4.0580","21398.0547"
"","243.6200","4.0582","21397.2793"
"","243.6400","4.0585","21396.5020"
"","243.6600","4.0588","21397.6465"
"","243.6800","4.0592","21401.2852"
"","243.7000","4.0596","21407.2715"
"","243.7200","4.0600","21414.3906"
"","243.7400","4.0604","21421.1484"
"","243.7600","4.0608","21426.3965"
"","243.7800","4.0612","21429.6426"
"","243.8000","4.0615","21431.7852"
"","243.8200","4.0618","21433.6953"
"","243.8400","4.0622","21435.9238"
"","243.8600","4.0625","21438.2227"
"","243.8800","4.0628","21440.0977"
"","243.9000","4.0631","21441.1152"
"","243.9200","4.0634","21440.6855"
"","243.9400","4.0636","21438.8086"
"","243.9600","4.0639","21436.5488"
"","243.9800","4.0641","21434.3105"
"","244.0000","4.0644","21432.7090"
"","244.0200","4.0646","21432.7930"
"","244.0400","4.0650","21435.8398"
"","244.0600","4.0654","21442.5566"
"","244.0800","4.0659","21451.7188"
"","244.1000","4.0664","21460.7324"
"","244.1200","4.0668","21467.6602"
"","244.1400","4.0672","21472.1309"
"","244.1600","4.0675","21474.8730"
"","244.1800","4.0678","21476.4473"
"","244.2000","4.0681","21477.2441"
"","244.2200","4.0684","21477.7031"
"","244.2400","4.0687","21478.4316"
"","244.2600","4.0690","21479.1230"
"","244.2800","4.0693","21479.5059"
"","244.3000","4.0696","21478.8223"
"","244.3200","4.0698","21477.7148"
"","244.3400","4.0701","21477.9727"
"","244.3600","4.0705","21480.7598"
"","244.3800","4.0709","21486.2129"
"","244.4000","4.0713","21493.2793"
"","244.4200","4.0717","21499.8555"
"","244.4400","4.0721","21504.6172"
"","244.4600","4.0724","21507.4277"
"","244.4800","4.0728","21509.4160"
"","244.5000","4.0731","21512.0078"
"","244.5200","4.0735","21515.5918"
"","244.5400","4.0738","21519.6465"
"","244.5600","4.0742","21523.2871"
"","244.5800","4.0745","21525.7383"
"","244.6000","4.0748","21526.1445"
"","244.6200","4.0751","21524.5742"
"","244.6400","4.0753","21521.8359"
"","244.6600","4.0755","21518.7070"
"","244.6800","4.0758","21516.1504"
"","244.7000","4.0760","21515.3105"
"","244.7200","4.0763","21517.3164"
"","244.7400","4.0767","21522.7402"
"","244.7600","4.0772","21531.1445"
"","244.7800","4.0777","21540.1074"
"","244.8000","4.0781","21547.4570"
"","244.8200","4.0785","21552.3145"
"","244.8400","4.0788","21555.0449"
"","244.8600","4.0791","21556.4648"
"","244.8800","4.0794","21557.1289"
"","244.9000","4.0797","21557.4316"
"","244.9200","4.0800","21558.0117"
"","244.9400","4.0803","21558.9258"
"","244.9600","4.0806","21559.9766"
"","244.9800","4.0809","21560.6484"
"","245.0000","4.0812","21560.5078"
"","245.0200","4.0815","21560.4121"
"","245.0400","4.0818","21561.9551"
"","245.0600","4.0822","21566.0195"
"","245.0800","4.0826","21572.4902"
"","245.1000","4.0830","21579.9609"
"","245.1200","4.0834","21586.5977"
"","245.1400","4.0838","21591.0391"
"","245.1600","4.0841","21593.5293"
"","245.1800","4.0845","21595.4453"
"","245.2000","4.0848","21597.6953"
"","245.2200","4.0852","21600.8789"
"","245.2400","4.0855","21604.1797"
"","245.2600","4.0858","21606.5000"
"","245.2800","4.0861","21607.0977"
"","245.3000","4.0864","21605.6992"
"","245.3200","4.0866","21603.1992"
"","245.3400","4.0869","21600.8984"
"","245.3600","4.0871","21599.3633"
"","245.3800","4.0874","21598.4375"
"","245.4000","4.0877","21598.8477"
"","245.4200","4.0880","21602.2617"
"","245.4400","4.0885","21609.3086"
"","245.4600","4.0889","21618.3418"
"","245.4800","4.0894","21627.1426"
"","245.5000","4.0898","21633.7910"
"","245.5200","4.0902","21637.6855"
"","245.5400","4.0905","21639.9102"
"","245.5600","4.0908","21641.4805"
"","245.5800","4.0911","21642.5234"
"","245.6000","4.0914","21642.8438"
"","245.6200","4.0917","21642.7266"
"","245.6400","4.0920","21642.7930"
"","245.6600","4.0923","21643.0117"
"","245.6800","4.0925","21642.3711"
"","245.7000","4.0928","21641.1602"
"","245.7200","4.0931","21641.2520"
"","245.7400","4.0934","21644.1465"
"","245.7600","4.0938","21650.0156"
"","245.7800","4.0943","21657.6758"
"","245.8000","4.0947","21665.2441"
"","245.8200","4.0951","21671.1562"
"","245.8400","4.0955","21674.8281"
"","245.8600","4.0958","21677.5801"
"","245.8800","4.0961","21680.2676"
"","245.9000","4.0965","21683.8027"
"","245.9200","4.0969","21687.9941"
"","245.9400","4.0972","21691.3691"
"","245.9600","4.0975","21692.3945"
"","245.9800","4.0978","21691.0996"
"","246.0000","4.0980","21688.7617"
"","246.0200","4.0983","21686.1895"
"","246.0400","4.0985","21683.5996"
"","246.0600","4.0987","21681.5254"
"","246.0800","4.0990","21681.4688"
"","246.1000","4.0993","21684.4688"
"","246.1200","4.0998","21691.0625"
"","246.1400","4.1002","21700.1562"
"","246.1600","4.1007","21709.0078"
"","246.1800","4.1011","21715.4648"
"","246.2000","4.1015","21719.1914"
"","246.2200","4.1018","21721.0820"
"","246.2400","4.1021","21722.2891"
"","246.2600","4.1024","21723.5586"
"","246.2800","4.1027","21724.4082"
"","246.3000","4.1030","21724.9473"
"","246.3200","4.1033","21725.4727"
"","246.3400","4.1036","21726.0840"
"","246.3600","4.1039","21726.1875"
"","246.3800","4.1041","21725.4102"
"","246.4000","4.1044","21725.1934"
"","246.4200","4.1048","21727.4805"
"","246.4400","4.1052","21732.8770"
"","246.4600","4.1056","21740.7012"
"","246.4800","4.1060","21748.8008"
"","246.5000","4.1065","21755.3027"
"","246.5200","4.1068","21759.1055"
"","246.5400","4.1071","21760.5137"
"","246.5600","4.1074","21760.8691"
"","246.5800","4.1077","21761.8945"
"","246.6000","4.1081","21764.6836"
"","246.6200","4.1085","21769.1504"
"","246.6400","4.1088","21773.5391"
"","246.6600","4.1092","21775.3281"
"","246.6800","4.1094","21774.4492"
"","246.7000","4.1096","21771.9785"
"","246.7200","4.1099","21768.4316"
"","246.7400","4.1101","21765.2949"
"","246.7600","4.1103","21764.4785"
"","246.7800","4.1107","21766.7266"
"","246.8000","4.1111","21772.4375"
"","246.8200","4.1115","21780.9609"
"","246.8400","4.1120","21790.3516"
"","246.8600","4.1124","21797.8945"
"","246.8800","4.1128","21802.1035"
"","246.9000","4.1131","21803.9863"
"","246.9200","4.1134","21804.7129"
"","246.9400","4.1137","21805.2988"
"","246.9600","4.1140","21806.3027"
"","246.9800","4.1143","21807.2246"
"","247.0000","4.1147","21808.1348"
"","247.0200","4.1149","21808.8828"
"","247.0400","4.1152","21809.1270"
"","247.0600","4.1155","21808.2793"
"","247.0800","4.1158","21807.1875"
"","247.1000","4.1161","21807.9473"
"","247.1200","4.1164","21811.6797"
"","247.1400","4.1168","21818.2715"
"","247.1600","4.1173","21826.5020"
"","247.1800","4.1177","21834.5723"
"","247.2000","4.1181","21840.4980"
"","247.2200","4.1185","21843.9707"
"","247.2400","4.1188","21846.2617"
"","247.2600","4.1192","21848.7637"
"","247.2800","4.1195","21851.8984"
"","247.3000","4.1199","21855.0293"
"","247.3200","4.1202","21857.4590"
"","247.3400","4.1205","21858.5117"
"","247.3600","4.1208","21857.6660"
"","247.3800","4.1210","21855.3652"
"","247.4000","4.1212","21852.4375"
"","247.4200","4.1215","21849.4453"
"","247.4400","4.1217","21847.3965"
"","247.4600","4.1220","21847.5918"
"","247.4800","4.1224","21851.1133"
"","247.5000","4.1228","21858.4023"
"","247.5200","4.1233","21867.8867"
"","247.5400","4.1237","21876.4434"
"","247.5600","4.1241","21881.9121"
"","247.5800","4.1244","21884.6250"
"","247.6000","4.1248","21885.9219"
"","247.6200","4.1251","21887.1133"
"","247.6400","4.1254","21888.3535"
"","247.6600","4.1257","21889.4473"
"","247.6800","4.1260","21890.5273"
"","247.7000","4.1263","21891.7578"
"","247.7200","4.1266","21892.7773"
"","247.7400","4.1269","21893.5391"
"","247.7600","4.1272","21893.6523"
"","247.7800","4.1275","21894.0898"
"","247.8000","4.1278","21896.1230"
"","247.8200","4.1282","21900.8496"
"","247.8400","4.1286","21907.7988"
"","247.8600","4.1290","21915.2109"
"","247.8800","4.1294","21921.1680"
"","247.9000","4.1298","21924.8438"
"","247.9200","4.1301","21927.2168"
"","247.9400","4.1305","21929.5703"
"","247.9600","4.1308","21932.5352"
"","247.9800","4.1312","21935.9395"
"","248.0000","4.1315","21939.3398"
"","248.0200","4.1319","21941.6523"
"","248.0400","4.1321","21941.7637"
"","248.0600","4.1324","21939.7793"
"","248.0800","4.1326","21936.8750"
"","248.1000","4.1328","21934.0742"
"","248.1200","4.1331","21931.5527"
"","248.1400","4.1333","21930.5488"
"","248.1600","4.1337","21932.5820"
"","248.1800","4.1341","21938.6621"
"","248.2000","4.1345","21948.2188"
"","248.2200","4.1350","21958.6895"
"","248.2400","4.1355","21967.2852"
"","248.2600","4.1359","21972.2285"
"","248.2800","4.1362","21974.2715"
"","248.3000","4.1365","21974.9668"
"","248.3200","4.1368","21975.1504"
"","248.3400","4.1371","21975.3496"
"","248.3600","4.1374","21975.6523"
"","248.3800","4.1377","21976.3164"
"","248.4000","4.1380","21977.1309"
"","248.4200","4.1383","21977.5215"
"","248.4400","4.1385","21977.1094"
"","248.4600","4.1388","21976.4004"
"","248.4800","4.1391","21976.9863"
"","248.5000","4.1394","21980.1719"
"","248.5200","4.1398","21985.9980"
"","248.5400","4.1403","21993.4590"
"","248.5600","4.1407","22000.8828"
"","248.5800","4.1411","22006.8789"
"","248.6000","4.1415","22011.1934"
"","248.6200","4.1418","22014.6484"
"","248.6400","4.1422","22018.0781"
"","248.6600","4.1426","22021.8828"
"","248.6800","4.1429","22025.2715"
"","248.7000","4.1432","22027.2285"
"","248.7200","4.1435","22027.0938"
"","248.7400","4.1438","22025.2754"
"","248.7600","4.1440","22022.6504"
"","248.7800","4.1442","22019.7402"
"","248.8000","4.1445","22017.2441"
"","248.8200","4.1447","22015.5215"
"","248.8400","4.1450","22015.7695"
"","248.8600","4.1453","22019.4844"
"","248.8800","4.1458","22027.1699"
"","248.9000","4.1463","22037.5156"
"","248.9200","4.1467","22047.0020"
"","248.9400","4.1472","22053.0879"
"","248.9600","4.1475","22056.0332"
"","248.9800","4.1478","22057.2773"
"","249.0000","4.1481","22058.3145"
"","249.0200","4.1484","22059.2188"
"","249.0400","4.1487","22059.7754"
"","249.0600","4.1490","22060.0117"
"","249.0800","4.1493","22060.5977"
"","249.1000","4.1496","22061.3906"
"","249.1200","4.1499","22061.9043"
"","249.1400","4.1502","22061.8184"
"","249.1600","4.1505","22061.5859"
"","249.1800","4.1508","22062.9043"
"","249.2000","4.1511","22066.5723"
"","249.2200","4.1515","22072.3477"
"","249.2400","4.1519","22079.2949"
"","249.2600","4.1524","22085.9062"
"","249.2800","4.1527","22091.0352"
"","249.3000","4.1531","22094.8945"
"","249.3200","4.1535","22098.2598"
"","249.3400","4.1538","22101.5000"
"","249.3600","4.1542","22104.5918"
"","249.3800","4.1545","22108.0703"
"","249.4000","4.1549","22110.6250"
"","249.4200","4.1552","22111.1875"
"","249.4400","4.1554","22109.4219"
"","249.4600","4.1556","22106.5703"
"","249.4800","4.1559","22103.9570"
"","249.5000","4.1561","22102.5723"
"","249.5200","4.1564","22102.4512"
"","249.5400","4.1567","22104.1992"
"","249.5600","4.1571","22109.0566"
"","249.5800","4.1576","22117.0918"
"","249.6000","4.1580","22126.2988"
"","249.6200","4.1585","22133.8457"
"","249.6400","4.1588","22138.5781"
"","249.6600","4.1592","22140.9238"
"","249.6800","4.1595","22141.9121"
"","249.7000","4.1598","22142.2520"
"","249.7200","4.1601","22142.3574"
"","249.7400","4.1604","22142.4727"
"","249.7600","4.1606","22143.0000"
"","249.7800","4.1609","22143.5723"
"","249.8000","4.1612","22143.9941"
"","249.8200","4.1615","22143.7598"
"","249.8400","4.1618","22143.3965"
"","249.8600","4.1621","22144.1328"
"","249.8800","4.1624","22147.1797"
"","249.9000","4.1628","22152.4258"
"","249.9200","4.1632","22159.1465"
"","249.9400","4.1637","22166.3906"
"","249.9600","4.1641","22172.9512"
"","249.9800","4.1645","22177.9414"
"","250.0000","4.1648","22181.5840"
"","250.0200","4.1652","22184.2578"
"","250.0400","4.1655","22186.8223"
"","250.0600","4.1658","22189.5625"
"","250.0800","4.1662","22192.0215"
"","250.1000","4.1665","22193.0059"
"","250.1200","4.1667","22191.8301"
"","250.1400","4.1670","22189.0781"
"","250.1600","4.1672","22185.0098"
"","250.1800","4.1674","22181.3262"
"","250.2000","4.1676","22180.1445"
"","250.2200","4.1680","22182.8828"
"","250.2400","4.1684","22189.9590"
"","250.2600","4.1689","22199.7656"
"","250.2800","4.1694","22209.8301"
"","250.3000","4.1698","22217.6406"
"","250.3200","4.1702","22222.1230"
"","250.3400","4.1705","22223.5156"
"","250.3600","4.1708","22223.3789"
"","250.3800","4.1711","22222.8145"
"","250.4000","4.1714","22223.0039"
"","250.4200","4.1717","22224.3223"
"","250.4400","4.1720","22226.3438"
"","250.4600","4.1723","22228.4531"
"","250.4800","4.1726","22229.8242"
"","250.5000","4.1729","22229.8320"
"","250.5200","4.1732","22228.9004"
"","250.5400","4.1735","22228.5527"
"","250.5600","4.1738","22230.5176"
"","250.5800","4.1742","22234.8730"
"","250.6000","4.1746","22241.0625"
"","250.6200","4.1750","22248.2793"
"","250.6400","4.1754","22254.5996"
"","250.6600","4.1758","22259.3066"
"","250.6800","4.1761","22263.0391"
"","250.7000","4.1765","22266.0918"
"","250.7200","4.1768","22268.4316"
"","250.7400","4.1772","22270.8828"
"","250.7600","4.1775","22273.4434"
"","250.7800","4.1778","22275.1895"
"","250.8000","4.1781","22274.8340"
"","250.8200","4.1783","22272.5469"
"","250.8400","4.1786","22269.5410"
"","250.8600","4.1788","22266.2168"
"","250.8800","4.1790","22263.5918"
"","250.9000","4.1793","22263.5254"
"","250.9200","4.1797","22267.5020"
"","250.9400","4.1801","22275.5352"
"","250.9600","4.1806","22286.4434"
"","250.9800","4.1811","22297.3457"
"","251.0000","4.1815","22304.9199"
"","251.0200","4.1819","22308.5723"
"","251.0400","4.1822","22309.8516"
"","251.0600","4.1825","22309.9863"
"","251.0800","4.1828","22310.0078"
"","251.1000","4.1831","22310.0938"
"","251.1200","4.1834","22310.3516"
"","251.1400","4.1836","22310.7910"
"","251.1600","4.1839","22311.2051"
"","251.1800","4.1842","22311.2422"
"","251.2000","4.1845","22310.5820"
"","251.2200","4.1848","22310.0605"
"","251.2400","4.1851","22311.4980"
"","251.2600","4.1854","22315.7227"
"","251.2800","4.1859","22322.2773"
"","251.3000","4.1863","22329.9531"
"","251.3200","4.1867","22336.9922"
"","251.3400","4.1871","22342.1934"
"","251.3600","4.1875","22346.0762"
"","251.3800","4.1878","22349.7715"
"","251.4000","4.1882","22353.6895"
"","251.4200","4.1885","22357.1992"
"","251.4400","4.1889","22359.6992"
"","251.4600","4.1892","22361.0781"
"","251.4800","4.1895","22361.0332"
"","251.5000","4.1897","22359.7324"
"","251.5200","4.1900","22357.6758"
"","251.5400","4.1902","22355.0566"
"","251.5600","4.1904","22352.2031"
"","251.5800","4.1907","22350.8809"
"","251.6000","4.1910","22352.6406"
"","251.6200","4.1914","22357.8984"
"","251.6400","4.1918","22366.6074"
"","251.6600","4.1923","22376.8047"
"","251.6800","4.1928","22385.4277"
"","251.7000","4.1932","22390.6777"
"","251.7200","4.1935","22393.2246"
"","251.7400","4.1938","22394.4863"
"","251.7600","4.1941","22395.2832"
"","251.7800","4.1944","22396.1191"
"","251.8000","4.1947","22397.0293"
"","251.8200","4.1950","22398.1152"
"","251.8400","4.1953","22398.9316"
"","251.8600","4.1956","22399.1797"
"","251.8800","4.1959","22398.4395"
"","251.9000","4.1961","22397.0781"
"","251.9200","4.1964","22396.9414"
"","251.9400","4.1968","22399.2168"
"","251.9600","4.1971","22404.2285"
"","251.9800","4.1976","22411.6289"
"","252.0000","4.1980","22419.5605"
"","252.0200","4.1984","22426.4883"
"","252.0400","4.1988","22431.3867"
"","252.0600","4.1992","22434.9297"
"","252.0800","4.1995","22438.0566"
"","252.1000","4.1999","22440.7793"
"","252.1200","4.2002","22442.9766"
"","252.1400","4.2005","22444.6309"
"","252.1600","4.2008","22445.4258"
"","252.1800","4.2011","22444.8242"
"","252.2000","4.2013","22443.0312"
"","252.2200","4.2016","22440.9590"
"","252.2400","4.2018","22438.7949"
"","252.2600","4.2021","22436.8223"
"","252.2800","4.2024","22436.6934"
"","252.3000","4.2027","22439.7578"
"","252.3200","4.2031","22446.8418"
"","252.3400","4.2036","22456.9219"
"","252.3600","4.2041","22466.8555"
"","252.3800","4.2045","22473.9277"
"","252.4000","4.2049","22477.5469"
"","252.4200","4.2052","22478.9219"
"","252.4400","4.2055","22479.4375"
"","252.4600","4.2058","22479.8926"
"","252.4800","4.2061","22480.3164"
"","252.5000","4.2064","22480.6660"
"","252.5200","4.2066","22480.9512"
"","252.5400","4.2069","22481.2207"
"","252.5600","4.2072","22481.1602"
"","252.5800","4.2075","22480.5664"
"","252.6000","4.2078","22480.3516"
"","252.6200","4.2081","22482.1113"
"","252.6400","4.2085","22486.9238"
"","252.6600","4.2089","22494.3008"
"","252.6800","4.2093","22502.2910"
"","252.7000","4.2098","22508.8789"
"","252.7200","4.2101","22513.5273"
"","252.7400","4.2105","22516.7148"
"","252.7600","4.2108","22519.2852"
"","252.7800","4.2112","22522.3223"
"","252.8000","4.2115","22525.7031"
"","252.8200","4.2119","22528.6035"
"","252.8400","4.2122","22529.8906"
"","252.8600","4.2125","22529.3008"
"","252.8800","4.2127","22527.2812"
"","252.9000","4.2129","22524.5176"
"","252.9200","4.2131","22520.9512"
"","252.9400","4.2134","22517.5996"
"","252.9600","4.2136","22516.6211"
"","252.9800","4.2140","22519.3477"
"","253.0000","4.2144","22525.9746"
"","253.0200","4.2148","22535.6367"
"","253.0400","4.2153","22546.2773"
"","253.0600","4.2158","22555.0859"
"","253.0800","4.2162","22560.3906"
"","253.1000","4.2165","22562.7871"
"","253.1200","4.2168","22564.0840"
"","253.1400","4.2171","22565.1953"
"","253.1600","4.2174","22565.8047"
"","253.1800","4.2177","22565.9219"
"","253.2000","4.2180","22566.0195"
"","253.2200","4.2183","22566.1074"
"","253.2400","4.2186","22566.0566"
"","253.2600","4.2188","22565.1133"
"","253.2800","4.2191","22564.0723"
"","253.3000","4.2194","22564.6445"
"","253.3200","4.2198","22567.9941"
"","253.3400","4.2202","22574.5781"
"","253.3600","4.2206","22582.8535"
"","253.3800","4.2211","22590.5098"
"","253.4000","4.2215","22596.2148"
"","253.4200","4.2218","22599.9766"
"","253.4400","4.2222","22602.5801"
"","253.4600","4.2225","22605.0020"
"","253.4800","4.2228","22607.8711"
"","253.5000","4.2232","22610.7871"
"","253.5200","4.2235","22613.0625"
"","253.5400","4.2238","22613.9375"
"","253.5600","4.2241","22613.2070"
"","253.5800","4.2243","22611.4551"
"","253.6000","4.2245","22608.5430"
"","253.6200","4.2247","22604.8828"
"","253.6400","4.2250","22603.0098"
"","253.6600","4.2253","22604.7461"
"","253.6800","4.2257","22610.1289"
"","253.7000","4.2262","22618.7871"
"","253.7200","4.2266","22629.2500"
"","253.7400","4.2271","22638.6328"
"","253.7600","4.2275","22644.5371"
"","253.7800","4.2278","22646.7324"
"","253.8000","4.2281","22646.6523"
"","253.8200","4.2284","22646.1035"
"","253.8400","4.2287","22646.2852"
"","253.8600","4.2290","22647.5918"
"","253.8800","4.2293","22649.8281"
"","253.9000","4.2297","22651.9902"
"","253.9200","4.2300","22653.0664"
"","253.9400","4.2302","22652.4375"
"","253.9600","4.2305","22650.8789"
"","253.9800","4.2307","22650.4648"
"","254.0000","4.2311","22652.7207"
"","254.0200","4.2315","22658.2227"
"","254.0400","4.2319","22666.0977"
"","254.0600","4.2324","22674.7871"
"","254.0800","4.2328","22682.0312"
"","254.1000","4.2332","22686.9609"
"","254.1200","4.2335","22690.0137"
"","254.1400","4.2338","22692.4727"
"","254.1600","4.2342","22694.9043"
"","254.1800","4.2345","22697.5352"
"","254.2000","4.2348","22699.5469"
"","254.2200","4.2351","22700.6426"
"","254.2400","4.2354","22700.7891"
"","254.2600","4.2357","22699.6875"
"","254.2800","4.2359","22697.0957"
"","254.3000","4.2361","22693.0898"
"","254.3200","4.2364","22689.9824"
"","254.3400","4.2366","22689.8730"
"","254.3600","4.2370","22693.2383"
"","254.3800","4.2374","22699.7637"
"","254.4000","4.2379","22708.8145"
"","254.4200","4.2383","22718.9824"
"","254.4400","4.2388","22727.3887"
"","254.4600","4.2392","22732.4688"
"","254.4800","4.2395","22735.0430"
"","254.5000","4.2398","22736.2363"
"","254.5200","4.2401","22736.7188"
"","254.5400","4.2404","22737.2578"
"","254.5600","4.2407","22738.3086"
"","254.5800","4.2410","22739.6309"
"","254.6000","4.2413","22740.3535"
"","254.6200","4.2416","22740.3594"
"","254.6400","4.2419","22739.4395"
"","254.6600","4.2421","22738.4160"
"","254.6800","4.2424","22738.9062"
"","254.7000","4.2428","22742.2598"
"","254.7200","4.2432","22748.4258"
"","254.7400","4.2436","22756.1621"
"","254.7600","4.2440","22763.5449"
"","254.7800","4.2444","22769.0586"
"","254.8000","4.2448","22772.6387"
"","254.8200","4.2451","22775.1875"
"","254.8400","4.2455","22777.7363"
"","254.8600","4.2458","22780.4727"
